Execute Time_ms, Thread ID, Request ID, Status Code, Response Text, Response Delay_ms, Success QPS, Error Ratio, Active Threads 
17525 , 1124 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7074
17526 , 2293 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7073
17526 , 2921 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7072
17533 , 7195 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7071
17551 , 126 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7070
17555 , 2675 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7069
17558 , 2914 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7068
17567 , 944 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7067
17568 , 1455 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7066
17583 , 2972 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7065
17589 , 2844 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7064
17589 , 2983 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7063
17589 , 1856 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7062
17599 , 203 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7061
17599 , 639 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7060
17632 , 7170 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7067
17633 , 2933 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7067
17634 , 2701 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7067
17637 , 2692 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7069
17637 , 2961 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7068
17640 , 2982 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7067
17640 , 2913 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7067
17640 , 4372 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7066
17640 , 7154 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7064
17640 , 2959 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7063
17641 , 7155 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7062
17641 , 4033 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7061
17641 , 2715 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7060
17641 , 4448 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7059
17641 , 7162 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7059
17641 , 1945 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7058
17641 , 2115 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7056
17641 , 2469 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7055
17642 , 3545 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7054
17642 , 157 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7053
17642 , 3535 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7054
17643 , 453 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7051
17646 , 64 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7050
17648 , 54 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7049
17648 , 1813 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7048
17650 , 1267 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7047
17650 , 7211 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7047
17650 , 1967 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7047
17650 , 1911 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7046
17650 , 2575 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7043
17650 , 7206 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7042
17650 , 580 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7041
17651 , 2516 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7040
17651 , 2944 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7039
17653 , 7217 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7038
17653 , 7216 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7037
17653 , 6904 , 0 , No Response , javax.ws.rs.ProcessingException: RESTEASY004655: Unable to invoke request , -1 , 0.0 , 100.0% , 7037
21443 , 120 , 0 , 200 , 0 , 21322 , 0.6062584526418877 , 97.18614718614718% , 7048
21443 , 2449 , 0 , 200 , 753305149 , 19866 , 0.5596231870540503 , 97.18614718614718% , 7048
21443 , 1471 , 0 , 200 , -620886783430526158 , 20530 , 0.6995289838175628 , 96.7741935483871% , 7048
21443 , 922 , 0 , 200 , 2205864259 , 20991 , 0.7461642494054003 , 96.35974304068522% , 7048
21443 , 2157 , 0 , 200 , -2367678826 , 20061 , 0.8394347805810753 , 96.15384615384616% , 7048
21443 , 2207 , 0 , No Response , Timeout , -1 , 0.6528937182297253 , 96.15384615384616% , 7048
21445 , 2205 , 0 , No Response , Timeout , -1 , 0.8393564933550944 , 96.16204690831557% , 7047
21445 , 2203 , 0 , No Response , Timeout , -1 , 0.8393564933550944 , 96.17021276595744% , 7046
21445 , 549 , 0 , 200 , 2606576868 , 21193 , 0.8859874096525997 , 95.96602972399151% , 7045
21445 , 2341 , 0 , 200 , -737185913 , 19889 , 0.9326183259501049 , 95.77167019027483% , 7045
21445 , 2227 , 0 , No Response , Timeout , -1 , 0.9326183259501049 , 95.77167019027483% , 7045
21445 , 2296 , 0 , 200 , 1 , 20042 , 0.9792492422476101 , 95.56962025316456% , 7044
21445 , 846 , 0 , 200 , -304355025 , 20995 , 1.0725110748426205 , 95.17819706498952% , 7044
21445 , 2632 , 0 , 200 , -1 , 19757 , 1.0258801585451154 , 95.17819706498952% , 7044
21445 , 2201 , 0 , No Response , Timeout , -1 , 0.9792492422476101 , 95.17819706498952% , 7044
21445 , 2202 , 0 , No Response , Timeout , -1 , 1.0725110748426205 , 95.18828451882845% , 7043
21445 , 4142 , 0 , 200 , 1237864946 , 18715 , 1.119141991140126 , 94.98956158663883% , 7042
21446 , 2199 , 0 , No Response , Timeout , -1 , 1.1190898069570083 , 95.0% , 7042
21446 , 2225 , 0 , No Response , Timeout , -1 , 1.1190898069570083 , 95.01039501039502% , 7041
21446 , 2240 , 0 , 200 , -3 , 20031 , 1.1657185489135502 , 94.81327800829875% , 7040
21446 , 353 , 0 , 200 , 2372486098 , 21290 , 1.2123472908700923 , 94.61697722567288% , 7040
21446 , 3399 , 0 , 200 , 3420494794355776456 , 19425 , 1.2589760328266344 , 94.22680412371133% , 7040
21446 , 4318 , 0 , 200 , -3268181104 , 18718 , 1.3988622586962605 , 93.83983572895276% , 7040
21446 , 2235 , 0 , 200 , 1311385524226898248 , 19985 , 1.4454910006528023 , 93.64754098360656% , 7040
21446 , 2860 , 0 , 200 , 0 , 19711 , 1.4921197426093444 , 93.4560327198364% , 7040
21446 , 2189 , 0 , 200 , -822703018 , 20040 , 1.3522335167397184 , 94.03292181069959% , 7040
21446 , 2637 , 0 , 200 , 2610335301 , 19846 , 1.5853772265224284 , 93.07535641547861% , 7041
21446 , 1984 , 0 , 200 , -1 , 20152 , 1.6320059684789703 , 92.88617886178862% , 7041
21446 , 2101 , 0 , 200 , -500550019 , 20085 , 1.3056047747831763 , 94.22680412371133% , 7040
21446 , 1047 , 0 , 200 , 535889703866553184 , 20703 , 1.6786347104355126 , 92.69776876267748% , 7041
21447 , 866 , 0 , 200 , 44131903 , 21007 , 1.7251830092786868 , 92.51012145748987% , 7042
21447 , 2862 , 0 , 200 , -967183984 , 19710 , 1.8184361449153728 , 92.13709677419355% , 7042
21447 , 727 , 0 , 200 , 2788150013182008 , 21125 , 1.8650627127337156 , 91.76706827309236% , 7042
21447 , 1243 , 0 , 200 , -563694917560685328 , 20652 , 1.9583158483704013 , 91.58316633266533% , 7042
21448 , 2190 , 0 , No Response , Timeout , -1 , 1.9582245430809397 , 91.60000000000001% , 7042
21446 , 3131 , 0 , 200 , 935696289397008000 , 19537 , 1.5387484845658865 , 93.26530612244898% , 7040
21448 , 666 , 0 , 200 , -1760994543 , 21182 , 2.051473330846699 , 91.23505976095618% , 7041
21448 , 210 , 0 , 200 , -2969030696 , 21317 , 2.0048489369638194 , 91.41716566866268% , 7042
21448 , 2193 , 0 , No Response , Timeout , -1 , 2.051473330846699 , 91.25248508946322% , 7041
21448 , 2287 , 0 , 200 , -560326334115458864 , 20017 , 2.0980977247295787 , 91.07142857142857% , 7040
21448 , 3044 , 0 , 200 , 1 , 19569 , 2.144722118612458 , 90.89108910891089% , 7040
21448 , 1492 , 0 , 200 , -3 , 20564 , 2.1913465124953375 , 90.71146245059289% , 7040
21448 , 3028 , 0 , 200 , -1 , 19580 , 2.237970906378217 , 90.53254437869822% , 7040
21448 , 2145 , 0 , 200 , 385787731 , 20067 , 2.284595300261097 , 90.17681728880157% , 7040
21448 , 175 , 0 , 200 , -144264861189016800 , 21321 , 2.331219694143976 , 90.17681728880157% , 7040
21449 , 588 , 0 , 200 , 0 , 21191 , 2.4243554478064246 , 89.82387475538161% , 7040
21449 , 443 , 0 , 200 , -655767682131683688 , 21181 , 2.4709776679565483 , 89.6484375% , 7040
21449 , 2414 , 0 , 200 , 896226894 , 19882 , 2.5175998881066715 , 89.47368421052632% , 7040
21449 , 1085 , 0 , 200 , 1061218042 , 20728 , 2.564222108256795 , 89.29961089494164% , 7040
21449 , 1865 , 0 , 200 , -9880680 , 20290 , 2.6108443284069187 , 89.126213592233% , 7040
21449 , 1516 , 0 , 200 , 1 , 20578 , 2.6574665485570423 , 88.95348837209302% , 7040
21449 , 3039 , 0 , 200 , -3169040993663301558 , 19572 , 2.704088768707166 , 88.78143133462282% , 7040
21447 , 2613 , 0 , 200 , -2452104607 , 19810 , 1.9116892805520587 , 91.76706827309236% , 7042
21449 , 470 , 0 , 200 , -1578907274 , 21207 , 2.7507109888572896 , 88.61003861003861% , 7040
21449 , 904 , 0 , 200 , -3 , 20999 , 2.797333209007413 , 88.4393063583815% , 7040
21449 , 974 , 0 , 200 , 2078880142 , 20831 , 2.8439554291575364 , 88.26923076923077% , 7041
21449 , 506 , 0 , 200 , -964781245 , 21202 , 2.89057764930766 , 88.09980806142035% , 7041
21449 , 1348 , 0 , 200 , 0 , 20613 , 2.9371998694577837 , 87.93103448275862% , 7041
21449 , 2709 , 0 , 200 , -1257117213 , 19770 , 2.9838220896079073 , 87.76290630975143% , 7041
21447 , 2370 , 0 , 200 , -3445313233 , 19838 , 1.77180957709703 , 92.32323232323232% , 7042
21450 , 1273 , 0 , 200 , -1766481322 , 20651 , 3.076923076923077 , 87.42857142857143% , 7041
21450 , 26 , 0 , 200 , 286587308 , 21445 , 3.1235431235431235 , 87.26235741444867% , 7041
21450 , 1304 , 0 , 200 , 0 , 20625 , 3.0303030303030303 , 87.59541984732824% , 7041
21450 , 3038 , 0 , 200 , 2141173586 , 19573 , 3.1701631701631703 , 87.09677419354838% , 7041
21448 , 1181 , 0 , 200 , -2100546189 , 20634 , 2.3778440880268557 , 90.0% , 7040
21450 , 31 , 0 , 200 , -1431820699895621260 , 21446 , 3.2167832167832167 , 86.93181818181817% , 7041
21450 , 2200 , 0 , No Response , Timeout , -1 , 3.2167832167832167 , 86.79245283018868% , 7041
21450 , 519 , 0 , 200 , -818020310026018800 , 21202 , 3.2634032634032635 , 86.79245283018868% , 7040
21450 , 603 , 0 , 200 , -1278781004837114952 , 21191 , 3.31002331002331 , 86.65413533834587% , 7040
21450 , 2176 , 0 , No Response , Timeout , -1 , 3.31002331002331 , 86.65413533834587% , 7040
21450 , 2188 , 0 , No Response , Timeout , -1 , 3.31002331002331 , 86.67917448405254% , 7039
21450 , 2425 , 0 , 200 , -358713627 , 19903 , 3.3566433566433567 , 86.51685393258427% , 7038
21450 , 2192 , 0 , No Response , Timeout , -1 , 3.3566433566433567 , 86.38059701492537% , 7038
21451 , 3165 , 0 , 200 , 1558833275 , 19514 , 3.449722623653909 , 86.21973929236499% , 7037
21451 , 2172 , 0 , No Response , Timeout , -1 , 3.449722623653909 , 86.2453531598513% , 7037
21451 , 183 , 0 , 200 , -4115489507671290255 , 21322 , 3.4963404969465293 , 86.08534322820037% , 7036
21451 , 2184 , 0 , No Response , Timeout , -1 , 3.4963404969465293 , 86.11111111111111% , 7036
21450 , 627 , 0 , 200 , 1269103977720706160 , 21189 , 3.403263403263403 , 86.38059701492537% , 7038
21451 , 2186 , 0 , No Response , Timeout , -1 , 3.4963404969465293 , 86.13678373382625% , 7035
21451 , 2318 , 0 , No Response , Timeout , -1 , 3.4963404969465293 , 86.16236162361623% , 7035
21451 , 1349 , 0 , 200 , 1954988790 , 20615 , 3.5429583702391496 , 86.0036832412523% , 7034
21451 , 1025 , 0 , 200 , -432318017 , 20805 , 3.58957624353177 , 85.68807339449542% , 7034
21451 , 1281 , 0 , 200 , 558629870 , 20669 , 3.6361941168243908 , 85.68807339449542% , 7034
21451 , 2652 , 0 , 200 , 1 , 19849 , 3.6828119901170107 , 85.53113553113553% , 7034
21452 , 2124 , 0 , 200 , -2 , 20083 , 3.7292560134253216 , 85.37477148080438% , 7034
21452 , 2046 , 0 , 200 , 1012633505 , 20115 , 3.7758717135931383 , 85.21897810218978% , 7034
21452 , 1015 , 0 , 200 , 613474992797311915 , 20828 , 3.8224874137609546 , 85.06375227686704% , 7034
21452 , 2777 , 0 , 200 , -1715515918 , 19757 , 3.8691031139287713 , 84.75499092558984% , 7034
21452 , 363 , 0 , 200 , -592105034055169589 , 21295 , 3.9157188140965875 , 84.75499092558984% , 7034
21452 , 2018 , 0 , 200 , -2311403783 , 20128 , 3.962334514264404 , 84.60144927536231% , 7034
21452 , 2183 , 0 , No Response , Timeout , -1 , 4.008950214432221 , 84.47653429602889% , 7034
21452 , 140 , 0 , 200 , 0 , 21328 , 4.008950214432221 , 84.44846292947558% , 7034
21453 , 2605 , 0 , 200 , 1840399265 , 19816 , 4.05537687036778 , 84.32432432432432% , 7033
21454 , 559 , 0 , 200 , -18623734766746725 , 21201 , 4.148410552810664 , 83.89982110912342% , 7034
21454 , 3139 , 0 , 200 , -245732215581330153 , 19543 , 4.288244616388552 , 83.60071301247773% , 7034
21454 , 1303 , 0 , 200 , -1174509189646547335 , 20629 , 4.24163326186259 , 83.75% , 7034
21454 , 3040 , 0 , 200 , 2 , 19576 , 4.334855970914515 , 83.30373001776199% , 7034
21454 , 2224 , 0 , 200 , 0 , 20058 , 4.42807867996644 , 83.15602836879432% , 7034
21454 , 823 , 0 , 200 , -161123695386679398 , 21023 , 4.4746900344924025 , 83.00884955752213% , 7034
21454 , 3105 , 0 , 200 , -956042185 , 19549 , 4.101799198284702 , 84.05017921146953% , 7034
21455 , 2094 , 0 , 200 , 3545971388 , 20094 , 4.521090654859007 , 82.86219081272085% , 7034
21455 , 234 , 0 , 200 , -2173620518 , 21321 , 4.567699836867863 , 82.71604938271605% , 7034
21455 , 2275 , 0 , 200 , -1093513902983460358 , 20056 , 4.614309018876718 , 82.57042253521126% , 7034
21455 , 1568 , 0 , 200 , 0 , 20543 , 4.6609182008855745 , 82.42530755711776% , 7034
21455 , 2518 , 0 , 200 , 2981535228 , 19868 , 4.70752738289443 , 82.28070175438596% , 7034
21455 , 785 , 0 , 200 , 1478091604 , 21031 , 4.754136564903286 , 82.13660245183888% , 7034
21454 , 1263 , 0 , 200 , -2239479027131737861 , 20675 , 4.24163326186259 , 83.75% , 7034
21455 , 1864 , 0 , 200 , 0 , 20293 , 4.800745746912142 , 81.99300699300699% , 7034
21455 , 2348 , 0 , 200 , 0 , 19905 , 4.847354928920997 , 81.84991273996509% , 7034
21455 , 270 , 0 , 200 , 1401562440 , 21316 , 4.893964110929852 , 81.70731707317073% , 7035
21455 , 971 , 0 , 200 , -2316152830758828601 , 20837 , 4.940573292938709 , 81.56521739130434% , 7035
21455 , 1778 , 0 , 200 , 883884571 , 20547 , 4.987182474947565 , 81.42361111111111% , 7035
21455 , 1186 , 0 , 200 , 824574214 , 20674 , 5.033791656956421 , 81.28249566724438% , 7035
21455 , 2319 , 0 , 200 , 685584866803381650 , 20004 , 5.080400838965276 , 81.14186851211073% , 7035
21456 , 1287 , 0 , 200 , -449020405134100916 , 20642 , 5.17337807606264 , 80.86206896551724% , 7035
21456 , 882 , 0 , 200 , -500630696 , 21008 , 5.219985085756898 , 80.72289156626506% , 7035
21456 , 2105 , 0 , 200 , -858148210 , 20094 , 5.2665920954511565 , 80.58419243986255% , 7035
21456 , 1324 , 0 , 200 , 0 , 20624 , 5.313199105145414 , 80.44596912521442% , 7035
21456 , 659 , 0 , 200 , 1275810783223139430 , 21191 , 5.359806114839672 , 80.3082191780822% , 7035
21456 , 1352 , 0 , 200 , 6 , 20619 , 5.4064131245339295 , 80.17094017094017% , 7035
21454 , 1685 , 0 , 200 , 28833291 , 20557 , 4.195021907336627 , 83.89982110912342% , 7034
21458 , 498 , 0 , 200 , -1424079883 , 21212 , 5.452511883679747 , 80.03412969283276% , 7036
21458 , 1460 , 0 , 200 , 1 , 20553 , 5.499114549352223 , 79.89778534923339% , 7036
21455 , 694 , 0 , 200 , -855240883 , 21186 , 5.127010020974132 , 81.00172711571675% , 7035
21458 , 2042 , 0 , 200 , 1411060029 , 20122 , 5.5457172150247 , 79.76190476190477% , 7036
21458 , 2902 , 0 , 200 , -400259683 , 19713 , 5.638922546369652 , 79.49152542372882% , 7037
21454 , 3025 , 0 , 200 , -2415127403 , 19586 , 4.381467325440478 , 83.30373001776199% , 7034
21458 , 1291 , 0 , 200 , 408966619116635328 , 20644 , 5.685525212042129 , 79.35702199661591% , 7037
21458 , 173 , 0 , 200 , -1646550729 , 21331 , 5.5923198806971754 , 79.62648556876061% , 7036
